,name,link,images
20,لگینگ زنانه مدل پنبه ای رنگ سرمه ای,https://www.digikala.com/product/dkp-8810104/%D9%84%DA%AF%DB%8C%D9%86%DA%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%D9%BE%D9%86%D8%A8%D9%87-%D8%A7%DB%8C-%D8%B1%D9%86%DA%AF-%D8%B3%D8%B1%D9%85%D9%87-%D8%A7%DB%8C/,"['https://dkstatics-public.digikala.com/digikala-products/3f4c6ae8ca528cbb1534a5e6288d8209839c30e7_1655794860.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/81fb36a0469a01994edda95a5d4fcb989dc28c3a_1655794865.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
21,لگینگ زنانه آر اِن اِس مدل 11040814-84,https://www.digikala.com/product/dkp-6453503/%D9%84%DA%AF%DB%8C%D9%86%DA%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%A2%D8%B1-%D8%A7%D9%86-%D8%A7%D8%B3-%D9%85%D8%AF%D9%84-11040814-84/,"['https://dkstatics-public.digikala.com/digikala-products/1bee3074171ddbfdf6f88fbf1e9d19fae80f4842_1632232085.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/a989a55d047460ef8f508a2f419c83c535ca96e8_1632232088.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/6a125d22c118484e36efbce47feae0ed9be81946_1632232090.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/984b29a94808ed130dabfe2d5b682da737fcb0ef_1632232091.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/7e1a3f34e4edf9daf2a83608ca0c8adc1c485b41_1647254258.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
22,لگینگ زنانه مون‌سا مدل 163123792,https://www.digikala.com/product/dkp-4457525/%D9%84%DA%AF%DB%8C%D9%86%DA%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D9%88%D9%86%D8%B3%D8%A7-%D9%85%D8%AF%D9%84-163123792/,"['https://dkstatics-public.digikala.com/digikala-products/4b2c77b7dde51e101d07e471d40936dc08764afc_1613481891.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/a76a3962af12c5c5b27409a6d1014fa3fcf0395e_1613481890.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/998f71890e6b700fc36e74e23b608a6e403d0027_1613481889.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/17eda15a0b1b0fcfaa67676b0071a162096a2800_1614432309.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/216842529df7f5e48872f1c2f0439be0f1144a70_1643623308.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/c0f867d44fe18060805643c9c3162b205426de10_1643623311.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
23,لگینگ زنانه مدل LI ZAP ROS,https://www.digikala.com/product/dkp-6600536/%D9%84%DA%AF%DB%8C%D9%86%DA%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-li-zap-ros/,"['https://dkstatics-public.digikala.com/digikala-products/c910b24dac2431ba37917651fe3858b63c9eafd2_1633098050.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/2445eb58c43e96a7d9cef513739f95d81988f9b2_1633098051.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/96458b47541bae2ac56da96b0698bd4375c12e58_1633098052.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
24,لگینگ زنانه مدل LP1,https://www.digikala.com/product/dkp-7971703/%D9%84%DA%AF%DB%8C%D9%86%DA%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-lp1/,"['https://dkstatics-public.digikala.com/digikala-products/5eb2143bb55ac3812215ef926ade23167cb06bdd_1646050151.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/8b731cd106b6a0b66117f34a86c582a1c57d508e_1646050148.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/57060d048bd2edf072a64890734f811689b3ff48_1646050156.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/d53472a1e3c146ead6cef719a71331fccaca46aa_1646050158.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/cce14ba867b1687d17c90b5e471d72c307639f96_1646050168.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
25,لگینگ زنانه آریان نخ باف مدل 2941,https://www.digikala.com/product/dkp-7884286/%D9%84%DA%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%A2%D8%B1%DB%8C%D8%A7%D9%86-%D9%86%D8%AE-%D8%A8%D8%A7%D9%81-%D9%85%D8%AF%D9%84-2941/,"['https://dkstatics-public.digikala.com/digikala-products/b7f7a1a36034115af1f68811345270c9cd01b0d1_1645880322.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/220549ef5afb7ce501e5ea70747f8bbc45ccae98_1645880340.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/9f7ddf1e0e755e62c0e314a76b7f42682e5670e6_1645880289.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
26,لگینگ زنانه سیدونا مدل SI03058-001,https://www.digikala.com/product/dkp-7747319/%D9%84%DA%AF%DB%8C%D9%86%DA%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%B3%DB%8C%D8%AF%D9%88%D9%86%D8%A7-%D9%85%D8%AF%D9%84-si03058-001/,"['https://dkstatics-public.digikala.com/digikala-products/fa37494b55964a5a2f903edc3c83e4285d970ab5_1644059138.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/da6567cbf459f6c0230b39fcd9fdf72ea8efc1de_1644059142.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/80a9586869c64532670e58f48892517a0424ef00_1644059132.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/d62d7022f6f1d88dca5fca8aa1295efadb2a72a5_1644059134.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/e7247a2fff29bcab41db3d761a9dd48d5ecd1575_1644059136.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/ed938d154ea4064621941f0bac71b9318a935cae_1646553349.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
27,لگینگ زنانه مدل A1 رنگ سفید,https://www.digikala.com/product/dkp-8858723/%D9%84%DA%AF%DB%8C%D9%86%DA%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-a1-%D8%B1%D9%86%DA%AF-%D8%B3%D9%81%DB%8C%D8%AF/,"['https://dkstatics-public.digikala.com/digikala-products/f90f61b32012283a70b7ff890da94892fc4c3e63_1656312991.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/fce8f9e1360e7933a6ebe8d5ab9aac2168361394_1656313679.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
28,لگینگ زنانه مون‌سا مدل 163123749,https://www.digikala.com/product/dkp-4457527/%D9%84%DA%AF%DB%8C%D9%86%DA%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D9%88%D9%86%D8%B3%D8%A7-%D9%85%D8%AF%D9%84-163123749/,"['https://dkstatics-public.digikala.com/digikala-products/838b76f202ee368da368e66b7b667b5483d97606_1633775942.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/e57963a8dad745dbcae919e5f4f3ed60d3b99187_1633775938.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/a6d35ee6bf8a3ea186566cadef60e6af14f09fb3_1613481876.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/20e6916a45d3f0702f2692f9b580a1a6f0f2665a_1613481875.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/f7f09da9d87b890e3d7d92a29c18e75609995092_1613481874.jpg?x-oss-process=image/resize,h_1600/quality,q_80', 'https://dkstatics-public.digikala.com/digikala-products/17eda15a0b1b0fcfaa67676b0071a162096a2800_1614432332.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
29,لگینگ زنانه مدل آنتی سلولیت,https://www.digikala.com/product/dkp-7154524/%D9%84%DA%AF%DB%8C%D9%86%DA%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%D8%A2%D9%86%D8%AA%DB%8C-%D8%B3%D9%84%D9%88%D9%84%DB%8C%D8%AA/,"['https://dkstatics-public.digikala.com/digikala-products/11dd5f81db031b83aefc3ff3c5f0dbdb392ace2f_1637659570.jpg?x-oss-process=image/resize,h_1600/quality,q_80']"
